displ,fuelType,VClass,engId
2.4,Regular,Small Pickup Trucks 4WD,38090
2.0,Regular,Small Pickup Trucks 4WD,49094
2.0,Regular,Small Pickup Trucks 4WD,49090
2.3,Diesel,Small Pickup Trucks 4WD,49091
2.6,Regular,Small Pickup Trucks 4WD,49088
2.6,Regular,Small Pickup Trucks 4WD,49092
2.3,Regular,Small Pickup Trucks 4WD,3924
2.3,Regular,Small Pickup Trucks 4WD,3986
2.3,Regular,Small Pickup Trucks 4WD,3923
2.3,Regular,Small Pickup Trucks 4WD,3985
2.8,Regular,Small Pickup Trucks 4WD,3928
2.8,Regular,Small Pickup Trucks 4WD,3925
2.8,Regular,Small Pickup Trucks 4WD,3929
2.0,Regular,Small Pickup Trucks 4WD,29090
2.2,Diesel,Small Pickup Trucks 4WD,29091
1.0,Regular,Small Pickup Trucks 4WD,26790
2.5,Regular,Small Pickup Trucks 4WD,1400
2.5,Regular,Small Pickup Trucks 4WD,1410
2.5,Regular,Small Pickup Trucks 4WD,1420
4.2,Regular,Small Pickup Trucks 4WD,1524
4.2,Regular,Small Pickup Trucks 4WD,1500
4.2,Regular,Small Pickup Trucks 4WD,1510
1.0,Regular,Small Pickup Trucks 4WD,54090
4.1,Regular,Standard Pickup Trucks 2WD,4850
4.1,Regular,Standard Pickup Trucks 2WD,4853
4.1,Regular,Standard Pickup Trucks 2WD,4852
4.1,Regular,Standard Pickup Trucks 2WD,4851
5.0,Regular,Standard Pickup Trucks 2WD,4862
5.0,Regular,Standard Pickup Trucks 2WD,4863
5.0,Regular,Standard Pickup Trucks 2WD,4860
6.2,Diesel,Standard Pickup Trucks 2WD,4880
6.2,Diesel,Standard Pickup Trucks 2WD,4881
3.8,Regular,Standard Pickup Trucks 2WD,4898
3.8,Regular,Standard Pickup Trucks 2WD,4890
5.0,Regular,Standard Pickup Trucks 2WD,4891
5.0,Regular,Standard Pickup Trucks 2WD,4894
5.7,Diesel,Standard Pickup Trucks 2WD,4892
5.7,Diesel,Standard Pickup Trucks 2WD,4893
3.7,Regular,Standard Pickup Trucks 2WD,2260
5.2,Regular,Standard Pickup Trucks 2WD,2270
5.2,Regular,Standard Pickup Trucks 2WD,2280
5.9,Regular,Standard Pickup Trucks 2WD,2290
4.9,Regular,Standard Pickup Trucks 2WD,3817
4.9,Regular,Standard Pickup Trucks 2WD,3825
4.9,Regular,Standard Pickup Trucks 2WD,3828
4.9,Regular,Standard Pickup Trucks 2WD,3826
5.0,Regular,Standard Pickup Trucks 2WD,3839
5.0,Regular,Standard Pickup Trucks 2WD,3837
5.0,Regular,Standard Pickup Trucks 2WD,3834
5.0,Regular,Standard Pickup Trucks 2WD,3838
5.8,Regular,Standard Pickup Trucks 2WD,3851
5.8,Regular,Standard Pickup Trucks 2WD,3849
5.8,Regular,Standard Pickup Trucks 2WD,3850
5.8,Regular,Standard Pickup Trucks 2WD,3857
2.4,Regular,Standard Pickup Trucks 2WD,57081
2.1,Regular,Vans,59018
2.4,Regular,Standard Pickup Trucks 2WD,57079
2.4,Diesel,Standard Pickup Trucks 2WD,57084
4.1,Regular,Standard Pickup Trucks 4WD,4950
4.1,Regular,Standard Pickup Trucks 4WD,4951
5.0,Regular,Standard Pickup Trucks 4WD,4960
2.1,Regular,Vans,59013
6.2,Diesel,Standard Pickup Trucks 4WD,4980
6.2,Diesel,Standard Pickup Trucks 4WD,4981
6.2,Diesel,Standard Pickup Trucks 4WD,4982
5.7,Regular,Standard Pickup Trucks 4WD,4970
5.7,Regular,Standard Pickup Trucks 4WD,4973
2.0,Regular,Standard Pickup Trucks 4WD,4920
2.8,Regular,Standard Pickup Trucks 4WD,4941
3.7,Regular,Standard Pickup Trucks 4WD,2460
5.2,Regular,Standard Pickup Trucks 4WD,2470
5.2,Regular,Standard Pickup Trucks 4WD,2480
5.9,Regular,Standard Pickup Trucks 4WD,2490
5.0,Regular,Special Purpose Vehicle 2WD,4851
4.9,Regular,Standard Pickup Trucks 4WD,3933
4.9,Regular,Standard Pickup Trucks 4WD,3936
4.9,Regular,Standard Pickup Trucks 4WD,3937
5.0,Regular,Standard Pickup Trucks 4WD,3944
5.0,Regular,Standard Pickup Trucks 4WD,3945
5.0,Regular,Standard Pickup Trucks 4WD,3943
5.8,Regular,Standard Pickup Trucks 4WD,3952
5.8,Regular,Standard Pickup Trucks 4WD,3951
5.8,Regular,Standard Pickup Trucks 4WD,3953
5.7,Regular,Special Purpose Vehicle 2WD,4881
5.8,Regular,Standard Pickup Trucks 4WD,3959
5.7,Regular,Special Purpose Vehicle 2WD,4860
6.2,Diesel,Special Purpose Vehicle 2WD,4892
4.2,Regular,Standard Pickup Trucks 4WD,1524
4.2,Regular,Standard Pickup Trucks 4WD,1508
5.9,Regular,Standard Pickup Trucks 4WD,1600
2.5,Regular,Special Purpose Vehicle 2WD,4802
2.4,Regular,Standard Pickup Trucks 4WD,57090
2.4,Diesel,Standard Pickup Trucks 4WD,57092
4.1,Regular,"Vans, Cargo Type",4850
4.1,Regular,"Vans, Cargo Type",4853
4.1,Regular,"Vans, Cargo Type",4852
4.1,Regular,"Vans, Cargo Type",4851
5.0,Regular,"Vans, Cargo Type",4862
5.0,Regular,"Vans, Cargo Type",4863
2.5,Regular,Special Purpose Vehicle 2WD,4800
5.0,Regular,"Vans, Cargo Type",4860
6.2,Diesel,"Vans, Cargo Type",4880
3.7,Regular,"Vans, Cargo Type",2260
5.2,Regular,"Vans, Cargo Type",2270
5.2,Regular,"Vans, Cargo Type",2280
2.5,Regular,Special Purpose Vehicle 2WD,4801
5.9,Regular,"Vans, Cargo Type",2290
4.9,Regular,"Vans, Cargo Type",3817
4.9,Regular,"Vans, Cargo Type",3825
4.9,Regular,"Vans, Cargo Type",3828
4.9,Regular,"Vans, Cargo Type",3819
4.9,Regular,"Vans, Cargo Type",3826
5.0,Regular,"Vans, Cargo Type",3837
2.8,Regular,Special Purpose Vehicle 2WD,4811
5.0,Regular,"Vans, Cargo Type",3838
5.8,Regular,"Vans, Cargo Type",3851
5.8,Regular,"Vans, Cargo Type",3857
4.9,Regular,"Vans, Cargo Type",3820
4.9,Regular,"Vans, Cargo Type",3824
5.8,Regular,"Vans, Cargo Type",3848
2.8,Regular,Special Purpose Vehicle 2WD,4810
2.8,Regular,Special Purpose Vehicle 2WD,4812
2.0,Regular,"Vans, Cargo Type",57071
4.1,Regular,"Vans, Passenger Type",4850
4.1,Regular,"Vans, Passenger Type",4853
4.1,Regular,"Vans, Passenger Type",4852
5.0,Regular,"Vans, Passenger Type",4862
5.7,Regular,"Vans, Passenger Type",4870
6.2,Diesel,"Vans, Passenger Type",4880
3.7,Regular,"Vans, Passenger Type",2260
5.2,Regular,"Vans, Passenger Type",2270
5.9,Regular,"Vans, Passenger Type",2290
4.9,Regular,"Vans, Passenger Type",3818
4.9,Regular,"Vans, Passenger Type",3825
4.9,Regular,"Vans, Passenger Type",3827
5.0,Regular,"Vans, Passenger Type",3837
5.0,Regular,"Vans, Passenger Type",3835
5.8,Regular,"Vans, Passenger Type",3852
5.8,Regular,"Vans, Passenger Type",3857
2.0,Regular,"Vans, Passenger Type",57080
1.9,Regular,"Vans, Passenger Type",59082
4.2,Regular,Special Purpose Vehicle 2WD,1831
5.9,Regular,Special Purpose Vehicle 2WD,2864
2.5,Regular,Special Purpose Vehicle 2WD,1830
5.0,Regular,Special Purpose Vehicle 2WD,4862
6.2,Diesel,Special Purpose Vehicle 2WD,4880
2.0,Regular,Special Purpose Vehicle 2WD,4820
2.2,Regular,Special Purpose Vehicle 2WD,2824
5.2,Regular,Special Purpose Vehicle 2WD,2270
5.2,Regular,Special Purpose Vehicle 2WD,2280
5.9,Regular,Special Purpose Vehicle 2WD,2290
2.2,Regular,Special Purpose Vehicle 2WD,2211
2.6,Regular,Special Purpose Vehicle 2WD,2240
2.2,Regular,Special Purpose Vehicle 2WD,2820
1.6,Diesel,Special Purpose Vehicle 2WD,24680
6.0,Regular,Special Purpose Vehicle 2WD,21481
2.5,Regular,Special Purpose Vehicle 4WD,1430
2.5,Regular,Special Purpose Vehicle 4WD,1405
2.5,Regular,Special Purpose Vehicle 4WD,1420
4.2,Regular,Special Purpose Vehicle 4WD,1524
4.2,Regular,Special Purpose Vehicle 4WD,1504
4.2,Regular,Special Purpose Vehicle 4WD,1514
5.0,Regular,Special Purpose Vehicle 4WD,4960
6.2,Diesel,Special Purpose Vehicle 4WD,4980
5.7,Regular,Special Purpose Vehicle 4WD,4972
2.0,Regular,Special Purpose Vehicle 4WD,4920
2.8,Regular,Special Purpose Vehicle 4WD,4940
5.2,Regular,Special Purpose Vehicle 4WD,2470
5.9,Regular,Special Purpose Vehicle 4WD,2490
2.8,Regular,Special Purpose Vehicle 4WD,3930
2.8,Regular,Special Purpose Vehicle 4WD,3931
2.8,Regular,Special Purpose Vehicle 4WD,3932
4.9,Regular,Special Purpose Vehicle 4WD,3933
4.9,Regular,Special Purpose Vehicle 4WD,3936
4.9,Regular,Special Purpose Vehicle 4WD,3937
5.0,Regular,Special Purpose Vehicle 4WD,3944
5.0,Regular,Special Purpose Vehicle 4WD,3945
5.0,Regular,Special Purpose Vehicle 4WD,3943
5.8,Regular,Special Purpose Vehicle 4WD,3952
2.6,Regular,Special Purpose Vehicle 2WD,2834
5.8,Regular,Special Purpose Vehicle 4WD,3951
5.8,Regular,Special Purpose Vehicle 4WD,3953
5.8,Regular,Special Purpose Vehicle 4WD,3959
2.3,Regular,Special Purpose Vehicle 2WD,3305
2.0,Regular,Special Purpose Vehicle 4WD,29090
2.5,Regular,Special Purpose Vehicle 4WD,1400
2.5,Regular,Special Purpose Vehicle 4WD,1410
2.8,Regular,Special Purpose Vehicle 4WD,1543
2.9,Regular,Special Purpose Vehicle 2WD,3503
4.2,Regular,Special Purpose Vehicle 4WD,1520
4.2,Regular,Special Purpose Vehicle 4WD,1500
4.2,Regular,Special Purpose Vehicle 4WD,1510
4.2,Regular,Special Purpose Vehicle 4WD,1528
4.2,Regular,Special Purpose Vehicle 4WD,1508
5.9,Regular,Special Purpose Vehicle 4WD,1600
2.9,Regular,Special Purpose Vehicle 2WD,3502
4.2,Regular,Special Purpose Vehicle 4WD,1523
2.6,Regular,Special Purpose Vehicle 4WD,49093
2.6,Regular,Special Purpose Vehicle 4WD,49099
1.8,Regular,Special Purpose Vehicle 4WD,66090
1.8,Regular,Special Purpose Vehicle 4WD,66091
1.0,Regular,Special Purpose Vehicle 4WD,54090
4.2,Regular,Special Purpose Vehicle 4WD,57093
2.4,Regular,Special Purpose Vehicle 4WD,57091
2.0,Regular,Special Purpose Vehicles,4820
2.8,Regular,Special Purpose Vehicles,4840
2.4,Regular,Special Purpose Vehicles,38081
5.9,Regular,Special Purpose Vehicles,2290
5.0,Regular,Special Purpose Vehicles,3836
5.0,Regular,Special Purpose Vehicles,3834
2.3,Regular,Special Purpose Vehicles,3806
2.8,Regular,Special Purpose Vehicles,3814
2.0,Regular,Two Seaters,9006
5.7,Regular,Two Seaters,4185
5.7,Regular,Two Seaters,4166
3.0,Regular,Two Seaters,38066
3.0,Regular,Two Seaters,38065
1.6,Regular,Two Seaters,3151
1.6,Regular,Two Seaters,3150
1.6,Regular,Two Seaters,3180
1.3,Regular,Two Seaters,26015
4.8,Regular,Two Seaters,69005
2.2,Regular,Two Seaters,35005
1.1,Regular,Two Seaters,56016
1.3,Regular,Two Seaters,56017
3.8,Regular,Two Seaters,20045
2.0,Regular,Two Seaters,41315
2.5,Regular,Two Seaters,4248
2.5,Regular,Two Seaters,4249
2.5,Regular,Minicompact Cars,9005
5.0,Regular,Minicompact Cars,10015
2.5,Regular,Minicompact Cars,36005
3.2,Regular,Minicompact Cars,42021
4.7,Regular,Minicompact Cars,42036
2.5,Regular,Minicompact Cars,42015
1.3,Regular,Minicompact Cars,57015
1.8,Regular,Minicompact Cars,59065
5.3,Regular,Subcompact Cars,7006
2.1,Regular,Subcompact Cars,64025
2.2,Regular,Subcompact Cars,64056
2.1,Regular,Subcompact Cars,64046
1.8,Regular,Subcompact Cars,64016
2.2,Regular,Subcompact Cars,64066
1.8,Regular,Subcompact Cars,12015
2.7,Regular,Subcompact Cars,12045
3.2,Regular,Subcompact Cars,12035
2.5,Regular,Subcompact Cars,4226
2.5,Regular,Subcompact Cars,4244
2.5,Regular,Subcompact Cars,4246
2.8,Regular,Subcompact Cars,4136
5.0,Regular,Subcompact Cars,4155
5.0,Regular,Subcompact Cars,4157
1.8,Diesel,Subcompact Cars,4115
2.2,Regular,Subcompact Cars,2125
2.2,Regular,Subcompact Cars,2135
2.2,Regular,Subcompact Cars,2115
2.2,Regular,Subcompact Cars,2126
2.6,Regular,Subcompact Cars,2145
2.4,Regular,Subcompact Cars,38055
1.6,Regular,Subcompact Cars,38015
1.7,Diesel,Subcompact Cars,38026
2.1,Diesel,Special Purpose Vehicle 2WD,1901
1.7,Diesel,Subcompact Cars,38027
1.8,Regular,Subcompact Cars,38035
2.0,Regular,Subcompact Cars,38046
2.0,Regular,Subcompact Cars,38045
3.0,Regular,Subcompact Cars,38066
3.0,Regular,Subcompact Cars,38065
1.6,Regular,Subcompact Cars,2105
2.5,Regular,Special Purpose Vehicle 2WD,1851
1.4,Regular,Subcompact Cars,49015
1.6,Regular,Subcompact Cars,49025
1.6,Regular,Subcompact Cars,49035
2.6,Regular,Subcompact Cars,49065
2.3,Regular,Subcompact Cars,3550
3.8,Regular,Subcompact Cars,3751
5.0,Regular,Subcompact Cars,3780
5.0,Regular,Subcompact Cars,3760
1.3,Regular,Subcompact Cars,26015
1.8,Regular,Subcompact Cars,26045
1.8,Diesel,Subcompact Cars,29025
2.0,Regular,Subcompact Cars,29015
4.2,Regular,Subcompact Cars,30545
2.2,Diesel,Subcompact Cars,20015
2.3,Regular,Subcompact Cars,20025
1.8,Regular,Subcompact Cars,49045
2.0,Regular,Subcompact Cars,49055
2.5,Regular,Subcompact Cars,4245
2.5,Regular,Subcompact Cars,4247
1.8,Regular,Subcompact Cars,4206
1.8,Regular,Subcompact Cars,4215
1.8,Regular,Subcompact Cars,4216
1.8,Regular,Subcompact Cars,4207
1.6,Regular,Subcompact Cars,43005
2.2,Regular,Subcompact Cars,43008
6.8,Regular,Subcompact Cars,44019
1.6,Regular,Subcompact Cars,66015
2.4,Regular,Subcompact Cars,57065
2.8,Regular,Subcompact Cars,57075
1.6,Regular,Subcompact Cars,57036
1.5,Regular,Subcompact Cars,57025
2.4,Diesel,Special Purpose Vehicle 2WD,60210
1.6,Diesel,Subcompact Cars,59027
1.6,Diesel,Subcompact Cars,59028
1.6,Diesel,Subcompact Cars,59029
1.7,Regular,Subcompact Cars,59045
1.7,Regular,Subcompact Cars,59046
1.8,Regular,Subcompact Cars,59065
1.6,Diesel,Subcompact Cars,59007
1.8,Regular,Subcompact Cars,59055
2.7,Regular,Compact Cars,12025
3.2,Regular,Compact Cars,12035
4.1,Regular,Compact Cars,4441
5.0,Regular,Compact Cars,4340
1.8,Regular,Compact Cars,4215
1.8,Regular,Compact Cars,4216
1.8,Regular,Compact Cars,4207
2.5,Regular,Compact Cars,4225
5.0,Regular,Special Purpose Vehicles,4952
2.8,Regular,Compact Cars,4135
4.1,Regular,Compact Cars,4607
2.0,Regular,Compact Cars,38045
5.0,Regular,Special Purpose Vehicles,4951
1.6,Regular,Compact Cars,2105
2.2,Regular,Compact Cars,2115
1.6,Regular,Compact Cars,3151
1.6,Regular,Compact Cars,3152
1.6,Regular,Compact Cars,3170
1.6,Regular,Compact Cars,3171
1.6,Regular,Compact Cars,3180
5.7,Regular,Special Purpose Vehicles,4970
2.0,Diesel,Compact Cars,3251
2.3,Regular,Compact Cars,3451
2.3,Regular,Compact Cars,3450
2.3,Regular,Compact Cars,3551
2.3,Regular,Compact Cars,3550
3.8,Regular,Compact Cars,3750
5.0,Regular,Compact Cars,3760
6.2,Diesel,Special Purpose Vehicles,4982
5.7,Regular,Special Purpose Vehicles,4961
2.0,Regular,Compact Cars,56035
2.0,Diesel,Compact Cars,56055
3.0,Diesel,Compact Cars,20035
3.8,Regular,Compact Cars,20045
5.0,Regular,Compact Cars,20055
2.5,Regular,Compact Cars,4243
2.0,Regular,Compact Cars,41015
2.3,Diesel,Compact Cars,41025
2.3,Diesel,Compact Cars,41050
1.4,Regular,Compact Cars,1270
1.4,Regular,Compact Cars,1150
1.4,Regular,Compact Cars,1170
1.4,Regular,Compact Cars,1250
1.4,Regular,Compact Cars,1160
1.4,Regular,Compact Cars,1260
2.5,Regular,Special Purpose Vehicles,4902
6.8,Regular,Compact Cars,44019
2.0,Regular,Compact Cars,47015
2.0,Regular,Compact Cars,47025
2.0,Regular,Compact Cars,57055
1.6,Regular,Compact Cars,57035
1.8,Diesel,Compact Cars,57045
2.5,Regular,Special Purpose Vehicles,4900
2.1,Regular,Compact Cars,59075
2.1,Regular,Compact Cars,59077
2.1,Regular,Compact Cars,60035
2.3,Regular,Compact Cars,60011
2.3,Regular,Compact Cars,60060
2.5,Regular,Two Seaters,4234
2.5,Regular,Special Purpose Vehicles,4901
2.1,Regular,Midsize Cars,64036
2.1,Regular,Midsize Cars,64076
2.5,Regular,Midsize Cars,4225
3.0,Regular,Midsize Cars,4412
3.8,Regular,Midsize Cars,4415
4.3,Diesel,Midsize Cars,4322
4.3,Diesel,Midsize Cars,4320
3.8,Regular,Midsize Cars,4411
3.8,Regular,Midsize Cars,4421
2.8,Regular,Special Purpose Vehicles,4911
4.1,Regular,Midsize Cars,4446
4.3,Diesel,Midsize Cars,4321
4.1,Regular,Midsize Cars,4441
5.0,Regular,Midsize Cars,4340
4.1,Regular,Midsize Cars,4605
2.5,Regular,Midsize Cars,4238
2.8,Regular,Midsize Cars,4135
2.8,Regular,Special Purpose Vehicles,4912
3.8,Regular,Midsize Cars,4413
5.0,Regular,Midsize Cars,4157
5.0,Regular,Midsize Cars,4155
2.2,Regular,Midsize Cars,2125
2.2,Regular,Midsize Cars,2135
2.8,Regular,Special Purpose Vehicles,4910
2.6,Regular,Midsize Cars,2145
2.2,Regular,Midsize Cars,2115
2.2,Regular,Midsize Cars,2126
5.2,Regular,Midsize Cars,2175
2.0,Regular,Special Purpose Vehicles,38086
3.8,Regular,Midsize Cars,3750
5.0,Regular,Midsize Cars,3763
2.4,Diesel,Midsize Cars,3650
5.0,Regular,Midsize Cars,3762
5.2,Regular,Special Purpose Vehicles,2950
4.9,Regular,Midsize Cars,36006
5.0,Regular,Midsize Cars,20055
5.2,Regular,Special Purpose Vehicles,2954
5.0,Regular,Midsize Cars,4341
5.9,Regular,Special Purpose Vehicles,2964
6.8,Regular,Midsize Cars,44019
2.3,Regular,Midsize Cars,60045
2.4,Diesel,Midsize Cars,60031
2.9,Regular,Midsize Cars,60021
4.1,Regular,Large Cars,4445
5.0,Regular,Large Cars,4342
4.3,Diesel,Large Cars,4320
3.8,Regular,Large Cars,4410
5.0,Regular,Large Cars,4341
4.1,Regular,Large Cars,4606
5.0,Regular,Large Cars,4159
5.0,Regular,Large Cars,4155
5.0,Regular,Large Cars,3761
2.9,Regular,Special Purpose Vehicles,3552
6.8,Regular,Large Cars,44029
1.8,Regular,Small Station Wagons,4206
1.8,Regular,Small Station Wagons,4207
2.4,Regular,Small Station Wagons,38055
1.6,Regular,Small Station Wagons,38015
2.9,Regular,Special Purpose Vehicles,3551
1.7,Diesel,Small Station Wagons,38027
2.0,Regular,Small Station Wagons,49055
1.6,Regular,Small Station Wagons,3151
1.6,Regular,Small Station Wagons,3152
1.6,Regular,Small Station Wagons,3150
1.6,Regular,Small Station Wagons,3170
1.6,Regular,Small Station Wagons,3171
4.9,Regular,Special Purpose Vehicles,3751
2.0,Diesel,Small Station Wagons,3251
1.8,Regular,Small Station Wagons,4205
4.9,Regular,Special Purpose Vehicles,3750
2.2,Regular,Small Station Wagons,43008
4.9,Regular,Special Purpose Vehicles,3752
2.8,Regular,Small Station Wagons,57075
1.5,Regular,Small Station Wagons,57025
1.5,Regular,Small Station Wagons,57026
1.6,Diesel,Small Station Wagons,59008
1.6,Diesel,Small Station Wagons,59009
2.1,Regular,Small Station Wagons,59075
5.0,Regular,Special Purpose Vehicles,3852
2.1,Regular,Small Station Wagons,59077
2.1,Regular,Midsize Station Wagons,64076
2.5,Regular,Midsize Station Wagons,4239
3.0,Regular,Midsize Station Wagons,4414
3.8,Regular,Midsize Station Wagons,4415
4.3,Diesel,Midsize Station Wagons,4322
4.3,Diesel,Midsize Station Wagons,4320
2.5,Regular,Midsize Station Wagons,4225
2.5,Regular,Midsize Station Wagons,4238
2.8,Regular,Midsize Station Wagons,4135
2.8,Regular,Midsize Station Wagons,4137
2.2,Regular,Midsize Station Wagons,2115
2.6,Regular,Midsize Station Wagons,2145
5.8,Regular,Special Purpose Vehicles,3950
3.8,Regular,Midsize Station Wagons,3750
3.0,Diesel,Midsize Station Wagons,20035
2.0,Regular,Compact Cars,38030
2.0,Regular,Midsize Station Wagons,41015
2.3,Diesel,Midsize Station Wagons,41025
2.3,Diesel,Midsize Station Wagons,41050
2.1,Regular,Midsize Station Wagons,60035
2.3,Regular,Midsize Station Wagons,60011
2.3,Regular,Midsize Station Wagons,60060
5.0,Regular,Midsize-Large Station Wagons,4342
5.0,Regular,Midsize-Large Station Wagons,4158
5.0,Regular,Midsize-Large Station Wagons,3761
2.0,Regular,Small Pickup Trucks 2WD,4810
2.0,Regular,Small Pickup Trucks 2WD,4811
2.2,Diesel,Small Pickup Trucks 2WD,4835
2.8,Regular,Small Pickup Trucks 2WD,4845
2.4,Regular,Small Pickup Trucks 2WD,38085
2.5,Diesel,Small Pickup Trucks 2WD,38086
2.2,Regular,Small Pickup Trucks 2WD,2215
2.0,Regular,Small Pickup Trucks 2WD,49085
2.3,Diesel,Small Pickup Trucks 2WD,49086
2.6,Regular,Small Pickup Trucks 2WD,49087
2.3,Regular,Small Pickup Trucks 2WD,3863
2.3,Regular,Small Pickup Trucks 2WD,3864
2.3,Regular,Small Pickup Trucks 2WD,3865
2.8,Regular,Small Pickup Trucks 2WD,3867
2.8,Regular,Small Pickup Trucks 2WD,3868
2.8,Regular,Small Pickup Trucks 2WD,3866
2.0,Regular,Small Pickup Trucks 2WD,29085
2.2,Diesel,Small Pickup Trucks 2WD,29086
2.0,Regular,Small Pickup Trucks 2WD,56087
2.0,Regular,Small Pickup Trucks 2WD,56085
2.2,Diesel,Small Pickup Trucks 2WD,56086
2.4,Regular,Small Pickup Trucks 4WD,38095
2.0,Regular,Small Pickup Trucks 4WD,49095
2.3,Diesel,Small Pickup Trucks 4WD,49096
2.6,Regular,Small Pickup Trucks 4WD,49097
2.3,Regular,Small Pickup Trucks 4WD,3962
2.8,Regular,Small Pickup Trucks 4WD,3964
2.8,Regular,Small Pickup Trucks 4WD,3965
2.8,Regular,Small Pickup Trucks 4WD,3966
2.0,Regular,Small Pickup Trucks 4WD,29095
2.2,Diesel,Small Pickup Trucks 4WD,29096
2.5,Regular,Small Pickup Trucks 4WD,1450
2.5,Regular,Small Pickup Trucks 4WD,1460
2.5,Regular,Small Pickup Trucks 4WD,1470
4.2,Regular,Small Pickup Trucks 4WD,1574
4.2,Regular,Small Pickup Trucks 4WD,1550
4.2,Regular,Small Pickup Trucks 4WD,1560
4.1,Regular,Standard Pickup Trucks 2WD,4855
5.0,Regular,Standard Pickup Trucks 2WD,4865
6.2,Diesel,Standard Pickup Trucks 2WD,4885
6.2,Diesel,Standard Pickup Trucks 2WD,4886
5.7,Regular,Standard Pickup Trucks 2WD,4875
3.8,Regular,Standard Pickup Trucks 2WD,4899
5.0,Regular,Standard Pickup Trucks 2WD,4896
5.0,Regular,Standard Pickup Trucks 2WD,4897
3.7,Regular,Standard Pickup Trucks 2WD,2265
5.2,Regular,Standard Pickup Trucks 2WD,2275
5.9,Regular,Standard Pickup Trucks 2WD,2295
4.9,Regular,Standard Pickup Trucks 2WD,3876
4.9,Regular,Standard Pickup Trucks 2WD,3869
4.9,Regular,Standard Pickup Trucks 2WD,3874
4.9,Regular,Standard Pickup Trucks 2WD,3873
5.0,Regular,Standard Pickup Trucks 2WD,3886
5.8,Regular,Standard Pickup Trucks 2WD,3891
4.9,Regular,Standard Pickup Trucks 2WD,3871
4.9,Regular,Standard Pickup Trucks 2WD,3870
2.4,Regular,Standard Pickup Trucks 2WD,57089
2.4,Regular,Standard Pickup Trucks 2WD,57087
2.2,Diesel,Special Purpose Vehicles,29090
2.4,Diesel,Standard Pickup Trucks 2WD,57088
5.7,Regular,Standard Pickup Trucks 4WD,4975
6.2,Diesel,Standard Pickup Trucks 4WD,4986
6.2,Diesel,Standard Pickup Trucks 4WD,4985
2.0,Regular,Standard Pickup Trucks 4WD,4911
2.0,Regular,Standard Pickup Trucks 4WD,4910
2.8,Regular,Standard Pickup Trucks 4WD,4945
5.2,Regular,Standard Pickup Trucks 4WD,2475
2.3,Regular,Special Purpose Vehicles,29091
5.9,Regular,Standard Pickup Trucks 4WD,2495
4.9,Regular,Standard Pickup Trucks 4WD,3970
4.9,Regular,Standard Pickup Trucks 4WD,3971
4.9,Regular,Standard Pickup Trucks 4WD,3972
5.0,Regular,Standard Pickup Trucks 4WD,3978
5.8,Regular,Standard Pickup Trucks 4WD,3982
2.3,Regular,Special Purpose Vehicles,29096
4.2,Regular,Standard Pickup Trucks 4WD,1574
4.2,Regular,Standard Pickup Trucks 4WD,1558
5.9,Regular,Standard Pickup Trucks 4WD,1650
2.4,Regular,Standard Pickup Trucks 4WD,57095
4.1,Regular,"Vans, Cargo Type",4855
5.0,Regular,"Vans, Cargo Type",4865
6.2,Diesel,"Vans, Cargo Type",4885
6.2,Diesel,"Vans, Cargo Type",4886
3.7,Regular,"Vans, Cargo Type",2265
2.5,Regular,Special Purpose Vehicles,1850
5.2,Regular,"Vans, Cargo Type",2275
4.9,Regular,"Vans, Cargo Type",3876
4.9,Regular,"Vans, Cargo Type",3872
4.9,Regular,"Vans, Cargo Type",3874
4.9,Regular,"Vans, Cargo Type",3873
5.0,Regular,"Vans, Cargo Type",3886
5.8,Regular,"Vans, Cargo Type",3891
4.9,Regular,"Vans, Cargo Type",3877
4.9,Regular,"Vans, Cargo Type",3870
1.6,Regular,Compact Cars,2011
2.5,Regular,Special Purpose Vehicles,1852
2.0,Regular,"Vans, Cargo Type",57076
5.7,Regular,"Vans, Passenger Type",4875
6.2,Diesel,"Vans, Passenger Type",4888
